date,year,tournament,match_weight,home_team,away_team,home_goals,away_goals,outcome,neutral,home_elo,away_elo,elo_diff,home_elo_adj,expected_home,K,elo_delta,home_form,away_form,form_diff
1950-06-25,1950,FIFA World Cup,1.0,Chile,England,0.0,2.0,-1,True,1488.5,1746.8,-258.3,1488.5,0.1844,60,-11.06,-18.4,54.19,-72.59
1950-06-25,1950,FIFA World Cup,1.0,Italy,Sweden,2.0,3.0,-1,True,1789.2,1644.5,144.8,1789.2,0.6971,60,-41.82,-70.57,41.570000000000014,-112.14000000000001
1950-06-25,1950,FIFA World Cup,1.0,Spain,United States,3.0,1.0,1,True,1620.4,1474.4,146.1,1620.4,0.6986,60,18.08,42.83999999999999,-8.369999999999997,51.20999999999999
1950-06-25,1950,FIFA World Cup,1.0,Switzerland,Yugoslavia,0.0,3.0,-1,True,1528.0,1616.0,-87.9,1528.0,0.3761,60,-22.57,-41.86000000000001,43.95,-85.81
1950-06-28,1950,FIFA World Cup,1.0,Brazil,Switzerland,2.0,2.0,0,False,1725.1,1505.5,219.6,1825.1,0.8629,60,-21.77,4.679999999999996,-9.320000000000011,14.000000000000007
1950-06-28,1950,FIFA World Cup,1.0,Mexico,Yugoslavia,1.0,4.0,-1,True,1608.3,1638.5,-30.2,1608.3,0.4567,60,-27.4,-20.009999999999987,83.49,-103.49999999999999
1950-06-29,1950,FIFA World Cup,1.0,Chile,Spain,0.0,2.0,-1,True,1477.4,1638.5,-161.1,1477.4,0.2835,60,-17.01,-25.12,50.339999999999996,-75.46
1950-06-29,1950,FIFA World Cup,1.0,England,United States,0.0,1.0,-1,True,1757.8,1456.3,301.6,1757.8,0.8502,60,-51.01,-7.199999999999996,48.94,-56.13999999999999
1950-06-29,1950,FIFA World Cup,1.0,Paraguay,Sweden,2.0,2.0,0,True,1684.9,1686.3,-1.4,1684.9,0.498,60,0.12,-4.510000000000008,57.36000000000002,-61.870000000000026
1950-07-01,1950,FIFA World Cup,1.0,Brazil,Yugoslavia,2.0,0.0,1,False,1703.3,1665.9,37.4,1803.3,0.688,60,18.72,12.939999999999998,48.22,-35.28
1950-07-02,1950,FIFA World Cup,1.0,Bolivia,Uruguay,0.0,8.0,-1,True,1391.0,1557.8,-166.8,1391.0,0.2768,60,-16.61,4.719999999999999,20.23000000000001,-15.510000000000012
1950-07-02,1950,FIFA World Cup,1.0,Chile,United States,5.0,2.0,1,True,1460.4,1507.3,-46.9,1460.4,0.4329,60,34.02,3.870000000000001,13.429999999999993,-9.559999999999992
1950-07-02,1950,FIFA World Cup,1.0,England,Spain,0.0,1.0,-1,True,1706.8,1655.5,51.3,1706.8,0.5733,60,-34.4,-63.629999999999995,74.47999999999999,-138.10999999999999
1950-07-02,1950,FIFA World Cup,1.0,Italy,Paraguay,2.0,0.0,1,True,1747.4,1685.0,62.4,1747.4,0.5888,60,24.67,-44.82,-23.460000000000008,-21.359999999999992
1950-07-02,1950,FIFA World Cup,1.0,Mexico,Switzerland,1.0,2.0,-1,True,1580.9,1527.2,53.7,1580.9,0.5767,60,-34.6,-61.78999999999999,17.659999999999993,-79.44999999999999
1950-07-09,1950,FIFA World Cup,1.0,Brazil,Sweden,7.0,1.0,1,False,1722.0,1686.2,35.8,1822.0,0.6861,60,18.83,37.12,21.020000000000014,16.099999999999984
1950-07-09,1950,FIFA World Cup,1.0,Spain,Uruguay,2.0,2.0,0,True,1689.9,1574.5,115.5,1689.9,0.6603,60,-9.62,56.760000000000005,39.13000000000001,17.629999999999995
1950-07-13,1950,FIFA World Cup,1.0,Brazil,Spain,6.0,1.0,1,False,1740.8,1680.3,60.5,1840.8,0.7159,60,17.05,48.14,42.81999999999999,5.320000000000007
1950-07-13,1950,FIFA World Cup,1.0,Sweden,Uruguay,2.0,3.0,-1,True,1667.3,1584.1,83.3,1667.3,0.6176,60,-37.05,-10.429999999999986,82.38,-92.80999999999997
1950-07-16,1950,FIFA World Cup,1.0,Brazil,Uruguay,1.0,2.0,-1,False,1757.9,1621.1,136.8,1857.9,0.7962,60,-47.77,-14.940000000000012,105.02000000000001,-119.96000000000002
1950-07-16,1950,FIFA World Cup,1.0,Spain,Sweden,1.0,3.0,-1,True,1663.3,1630.3,33.0,1663.3,0.5473,60,-32.84,-8.100000000000009,18.660000000000018,-26.760000000000026
1954-06-16,1954,FIFA World Cup,1.0,Austria,Scotland,1.0,0.0,1,True,1627.8,1627.6,0.3,1627.8,0.5004,60,29.97,24.860000000000003,-39.06999999999999,63.92999999999999
1954-06-16,1954,FIFA World Cup,1.0,Brazil,Mexico,5.0,0.0,1,True,1751.5,1571.3,180.2,1751.5,0.7383,60,15.7,76.72999999999999,38.22000000000001,38.50999999999998
1954-06-16,1954,FIFA World Cup,1.0,Czechoslovakia,Uruguay,0.0,2.0,-1,True,1581.8,1664.3,-82.4,1581.8,0.3835,60,-23.01,-29.459999999999994,21.940000000000015,-51.400000000000006
1954-06-16,1954,FIFA World Cup,1.0,France,Yugoslavia,0.0,1.0,-1,True,1567.6,1709.3,-141.7,1567.6,0.3066,60,-18.4,-9.940000000000007,27.029999999999998,-36.970000000000006
1954-06-17,1954,FIFA World Cup,1.0,Belgium,England,4.0,4.0,0,True,1546.2,1714.9,-168.6,1546.2,0.2747,60,13.52,27.239999999999995,-22.599999999999998,49.83999999999999
1954-06-17,1954,FIFA World Cup,1.0,Germany,Turkey,4.0,1.0,1,True,1710.5,1537.0,173.5,1710.5,0.7308,60,16.15,52.47999999999999,5.880000000000003,46.59999999999999
1954-06-17,1954,FIFA World Cup,1.0,Hungary,South Korea,9.0,0.0,1,True,1794.5,1550.6,244.0,1794.5,0.8029,60,11.83,42.52000000000001,-23.25,65.77000000000001
1954-06-17,1954,FIFA World Cup,1.0,Switzerland,Italy,2.0,1.0,1,False,1505.5,1740.4,-235.0,1605.5,0.315,60,41.1,37.63999999999999,-7.3600000000000065,45.0
1954-06-19,1954,FIFA World Cup,1.0,Austria,Czechoslovakia,5.0,0.0,1,True,1657.8,1558.8,99.0,1657.8,0.6387,60,21.68,51.230000000000004,-42.97999999999999,94.21
1954-06-19,1954,FIFA World Cup,1.0,Brazil,Yugoslavia,1.0,1.0,0,True,1767.2,1727.7,39.4,1767.2,0.5565,60,-3.39,57.769999999999996,22.369999999999997,35.4
1954-06-19,1954,FIFA World Cup,1.0,France,Mexico,3.0,2.0,1,True,1549.2,1555.6,-6.4,1549.2,0.4908,60,30.55,10.649999999999995,-4.4099999999999895,15.059999999999985
1954-06-19,1954,FIFA World Cup,1.0,Scotland,Uruguay,0.0,7.0,-1,True,1597.6,1687.3,-89.7,1597.6,0.3737,60,-22.42,-45.44,56.22000000000001,-101.66000000000001
1954-06-20,1954,FIFA World Cup,1.0,Belgium,Italy,1.0,4.0,-1,True,1559.7,1699.3,-139.6,1559.7,0.3093,60,-18.56,13.389999999999997,-3.0000000000000036,16.39
1954-06-20,1954,FIFA World Cup,1.0,Germany,Hungary,3.0,8.0,-1,True,1726.6,1806.4,-79.7,1726.6,0.3872,60,-23.23,21.589999999999993,54.04000000000001,-32.45000000000002
1954-06-20,1954,FIFA World Cup,1.0,South Korea,Turkey,0.0,7.0,-1,True,1538.7,1520.8,17.9,1538.7,0.5258,60,-31.55,-52.480000000000004,35.17,-87.65
1954-06-20,1954,FIFA World Cup,1.0,Switzerland,England,0.0,2.0,-1,False,1546.6,1701.3,-154.8,1646.6,0.4218,60,-25.31,14.559999999999992,14.420000000000002,0.1399999999999899
1954-06-23,1954,FIFA World Cup,1.0,Germany,Turkey,7.0,2.0,1,True,1703.4,1552.3,151.0,1703.4,0.7046,60,17.72,33.42999999999999,25.910000000000007,7.519999999999985
1954-06-23,1954,FIFA World Cup,1.0,Switzerland,Italy,4.0,1.0,1,False,1521.3,1717.9,-196.6,1621.3,0.3644,60,38.14,59.989999999999995,-47.36,107.35
1954-06-26,1954,FIFA World Cup,1.0,England,Uruguay,2.0,4.0,-1,True,1726.7,1709.7,17.0,1726.7,0.5244,60,-31.46,-33.09,83.42000000000002,-116.51000000000002
1954-06-26,1954,FIFA World Cup,1.0,Switzerland,Austria,5.0,7.0,-1,False,1559.4,1679.5,-120.1,1659.4,0.4711,60,-28.27,30.06,88.01,-57.95
1954-06-27,1954,FIFA World Cup,1.0,Brazil,Hungary,2.0,4.0,-1,True,1763.8,1829.6,-65.8,1763.8,0.4064,60,-24.38,6.0299999999999905,73.44000000000001,-67.41000000000003
1954-06-27,1954,FIFA World Cup,1.0,Germany,Yugoslavia,2.0,0.0,1,True,1721.1,1731.1,-10.0,1721.1,0.4856,60,30.86,48.78999999999999,-17.910000000000004,66.69999999999999
1954-06-30,1954,FIFA World Cup,1.0,Austria,Germany,1.0,6.0,-1,True,1707.8,1752.0,-44.2,1707.8,0.4367,60,-26.2,57.45,67.69999999999999,-10.249999999999986
1954-06-30,1954,FIFA World Cup,1.0,Hungary,Uruguay,4.0,2.0,1,True,1854.0,1741.2,112.8,1854.0,0.6569,60,20.59,85.52000000000001,64.49000000000001,21.03
1954-07-03,1954,FIFA World Cup,1.0,Austria,Uruguay,3.0,1.0,1,True,1681.6,1720.6,-39.0,1681.6,0.4441,60,33.35,87.07,22.950000000000017,64.11999999999998
1954-07-04,1954,FIFA World Cup,1.0,Germany,Hungary,3.0,2.0,1,True,1778.2,1874.6,-96.4,1778.2,0.3647,60,38.12,89.66999999999999,41.91000000000002,47.75999999999997
1958-06-08,1958,FIFA World Cup,1.0,England,Russia,2.0,2.0,0,True,1733.1,1622.2,110.9,1733.1,0.6544,60,-9.26,-2.029999999999995,14.580000000000002,-16.609999999999996
1958-06-08,1958,FIFA World Cup,1.0,Argentina,Germany,1.0,3.0,-1,True,1812.6,1698.7,113.9,1812.6,0.6582,60,-39.49,-56.82000000000002,55.11,-111.93000000000002
1958-06-08,1958,FIFA World Cup,1.0,Czechoslovakia,Northern Ireland,0.0,1.0,-1,True,1667.0,1489.6,177.5,1667.0,0.7353,60,-44.12,-3.9599999999999937,106.92999999999998,-110.88999999999997
1958-06-08,1958,FIFA World Cup,1.0,Austria,Brazil,0.0,3.0,-1,True,1689.7,1754.6,-65.0,1689.7,0.4076,60,-24.46,-11.100000000000001,23.49999999999999,-34.599999999999994
1958-06-08,1958,FIFA World Cup,1.0,France,Paraguay,7.0,3.0,1,True,1628.1,1576.0,52.1,1628.1,0.5745,60,25.53,4.229999999999993,-8.31000000000001,12.540000000000003
1958-06-08,1958,FIFA World Cup,1.0,Scotland,Yugoslavia,1.0,1.0,0,True,1614.3,1680.1,-65.8,1614.3,0.4064,60,5.61,-6.759999999999995,11.5,-18.259999999999994
1958-06-08,1958,FIFA World Cup,1.0,Sweden,Mexico,3.0,0.0,1,False,1610.0,1601.4,8.5,1710.0,0.6513,60,20.92,28.170000000000016,36.33000000000001,-8.159999999999997
1958-06-08,1958,FIFA World Cup,1.0,Hungary,Wales,1.0,1.0,0,True,1800.3,1515.1,285.2,1800.3,0.8378,60,-20.27,-26.529999999999987,54.06999999999999,-80.59999999999998
1958-06-11,1958,FIFA World Cup,1.0,Argentina,Northern Ireland,3.0,1.0,1,True,1773.1,1533.7,239.4,1773.1,0.7987,60,12.08,-34.11000000000002,67.28999999999998,-101.4
1958-06-11,1958,FIFA World Cup,1.0,Austria,Russia,0.0,2.0,-1,True,1665.2,1631.4,33.8,1665.2,0.5485,60,-32.91,-49.89,30.47,-80.36
1958-06-11,1958,FIFA World Cup,1.0,Brazil,England,0.0,0.0,0,True,1779.1,1723.8,55.3,1779.1,0.5789,60,-4.73,13.899999999999988,-11.939999999999994,25.839999999999982
1958-06-11,1958,FIFA World Cup,1.0,Czechoslovakia,Germany,2.0,2.0,0,True,1622.9,1738.2,-115.3,1622.9,0.3399,60,9.61,-0.6399999999999935,34.739999999999995,-35.37999999999999
1958-06-11,1958,FIFA World Cup,1.0,France,Yugoslavia,2.0,3.0,-1,True,1653.7,1674.5,-20.8,1653.7,0.47,60,-28.2,-18.530000000000005,35.81,-54.34
1958-06-11,1958,FIFA World Cup,1.0,Mexico,Wales,1.0,1.0,0,True,1580.5,1535.3,45.2,1580.5,0.5647,60,-3.88,20.590000000000014,48.82,-28.229999999999986
1958-06-11,1958,FIFA World Cup,1.0,Paraguay,Scotland,3.0,2.0,1,True,1550.5,1620.0,-69.5,1550.5,0.4013,60,35.92,13.289999999999992,-33.55,46.83999999999999
1958-06-12,1958,FIFA World Cup,1.0,Sweden,Hungary,2.0,1.0,1,False,1630.9,1780.0,-149.1,1730.9,0.4297,60,34.22,60.430000000000014,-63.72999999999999,124.16
1958-06-15,1958,FIFA World Cup,1.0,Austria,England,2.0,2.0,0,True,1632.3,1728.5,-96.2,1632.3,0.365,60,8.1,-35.5,-22.14999999999999,-13.350000000000009
1958-06-15,1958,FIFA World Cup,1.0,Brazil,Russia,2.0,0.0,1,True,1774.4,1664.3,110.0,1774.4,0.6532,60,20.81,45.05999999999999,34.489999999999995,10.569999999999993
1958-06-15,1958,FIFA World Cup,1.0,Germany,Northern Ireland,2.0,2.0,0,True,1728.6,1521.6,207.0,1728.6,0.767,60,-16.02,10.769999999999996,80.09999999999998,-69.32999999999998
1958-06-15,1958,FIFA World Cup,1.0,France,Scotland,2.0,1.0,1,True,1625.5,1584.0,41.4,1625.5,0.5594,60,26.44,14.179999999999996,-45.349999999999994,59.52999999999999
1958-06-15,1958,FIFA World Cup,1.0,Paraguay,Yugoslavia,3.0,3.0,0,True,1586.4,1702.7,-116.3,1586.4,0.3386,60,9.68,25.54999999999999,17.77,7.7799999999999905
1958-06-15,1958,FIFA World Cup,1.0,Hungary,Mexico,4.0,0.0,1,True,1745.8,1576.6,169.2,1745.8,0.7259,60,16.45,-36.519999999999996,-6.619999999999985,-29.900000000000013
1958-06-15,1958,FIFA World Cup,1.0,Sweden,Wales,0.0,0.0,0,False,1665.1,1539.2,125.9,1765.1,0.7859,60,-17.15,36.52000000000002,44.55,-8.02999999999998
1958-06-15,1958,FIFA World Cup,1.0,Argentina,Czechoslovakia,1.0,6.0,-1,True,1785.2,1632.5,152.7,1785.2,0.7066,60,-42.39,-62.18000000000002,25.370000000000008,-87.55000000000003
1958-06-17,1958,FIFA World Cup,1.0,Czechoslovakia,Northern Ireland,1.0,2.0,-1,True,1674.9,1537.6,137.3,1674.9,0.6879,60,-41.27,-24.849999999999994,94.94999999999999,-119.79999999999998
1958-06-17,1958,FIFA World Cup,1.0,England,Russia,0.0,1.0,-1,True,1720.4,1643.5,76.9,1720.4,0.6089,60,-36.53,-49.489999999999995,58.22,-107.71
1958-06-17,1958,FIFA World Cup,1.0,Hungary,Wales,1.0,2.0,-1,True,1762.3,1556.4,205.9,1762.3,0.7659,60,-45.95,-86.8,81.63,-168.43
1958-06-19,1958,FIFA World Cup,1.0,Brazil,Wales,1.0,0.0,1,True,1795.2,1602.3,192.8,1795.2,0.7521,60,14.87,57.639999999999986,72.38000000000001,-14.740000000000023
1958-06-19,1958,FIFA World Cup,1.0,France,Northern Ireland,4.0,0.0,1,True,1651.9,1578.9,73.0,1651.9,0.6036,60,23.79,41.019999999999996,65.53999999999998,-24.519999999999982
1958-06-19,1958,FIFA World Cup,1.0,Germany,Yugoslavia,1.0,0.0,1,True,1712.6,1693.0,19.6,1712.6,0.5281,60,28.31,33.629999999999995,-6.209999999999997,39.83999999999999
1958-06-19,1958,FIFA World Cup,1.0,Sweden,Russia,2.0,0.0,1,False,1647.9,1680.1,-32.1,1747.9,0.5965,60,24.21,66.28000000000002,33.68,32.600000000000016
1958-06-24,1958,FIFA World Cup,1.0,Brazil,France,5.0,2.0,1,True,1810.0,1675.7,134.3,1810.0,0.6842,60,18.95,74.35999999999999,28.609999999999996,45.749999999999986
1958-06-24,1958,FIFA World Cup,1.0,Sweden,Germany,3.0,1.0,1,False,1672.2,1740.9,-68.8,1772.2,0.5448,60,27.31,89.51000000000002,14.859999999999992,74.65000000000003
1958-06-28,1958,FIFA World Cup,1.0,France,Germany,6.0,3.0,1,True,1656.8,1713.6,-56.8,1656.8,0.4189,60,34.86,37.94,-59.49000000000001,97.43
1958-06-29,1958,FIFA World Cup,1.0,Sweden,Brazil,2.0,5.0,-1,False,1699.5,1829.0,-129.5,1799.5,0.4576,60,-27.46,41.13000000000001,77.35999999999999,-36.229999999999976
1962-05-30,1962,FIFA World Cup,1.0,Argentina,Bulgaria,1.0,0.0,1,True,1776.8,1568.8,208.0,1776.8,0.768,60,13.92,7.489999999999993,10.119999999999997,-2.6300000000000043
1962-05-30,1962,FIFA World Cup,1.0,Brazil,Mexico,2.0,0.0,1,True,1880.6,1629.1,251.5,1880.6,0.8097,60,11.42,17.319999999999993,0.010000000000015774,17.309999999999977
1962-05-30,1962,FIFA World Cup,1.0,Chile,Switzerland,3.0,1.0,1,False,1542.7,1541.6,1.1,1642.7,0.6415,60,21.51,22.66,23.789999999999996,-1.1299999999999955
1962-05-30,1962,FIFA World Cup,1.0,Colombia,Uruguay,1.0,2.0,-1,True,1385.4,1701.0,-315.6,1385.4,0.1398,60,-8.39,-1.230000000000004,10.720000000000017,-11.95000000000002
1962-05-31,1962,FIFA World Cup,1.0,Czechoslovakia,Spain,1.0,0.0,1,True,1698.9,1721.0,-22.1,1698.9,0.4682,60,31.91,55.16000000000001,-1.3200000000000038,56.48000000000002
1962-05-31,1962,FIFA World Cup,1.0,England,Hungary,1.0,2.0,-1,True,1693.7,1723.1,-29.4,1693.7,0.4577,60,-27.46,-22.549999999999994,27.64,-50.19
1962-05-31,1962,FIFA World Cup,1.0,Germany,Italy,0.0,0.0,0,True,1685.0,1659.7,25.3,1685.0,0.5363,60,-2.18,19.65999999999999,45.08,-25.42000000000001
1962-05-31,1962,FIFA World Cup,1.0,Russia,Yugoslavia,2.0,0.0,1,True,1805.0,1754.8,50.3,1805.0,0.5718,60,25.69,42.59,-2.5200000000000067,45.110000000000014
1962-06-02,1962,FIFA World Cup,1.0,Argentina,England,1.0,3.0,-1,True,1790.7,1666.2,124.5,1790.7,0.6718,60,-40.31,-35.09000000000001,10.780000000000008,-45.87000000000002
1962-06-02,1962,FIFA World Cup,1.0,Brazil,Czechoslovakia,0.0,0.0,0,True,1892.1,1730.8,161.3,1892.1,0.7168,60,-13.01,3.2499999999999947,61.07000000000001,-57.820000000000014
1962-06-02,1962,FIFA World Cup,1.0,Chile,Italy,2.0,0.0,1,False,1564.2,1661.9,-97.6,1664.2,0.5034,60,29.8,60.42,-5.800000000000004,66.22
1962-06-02,1962,FIFA World Cup,1.0,Uruguay,Yugoslavia,1.0,3.0,-1,True,1709.4,1729.1,-19.7,1709.4,0.4717,60,-28.3,-21.019999999999982,19.079999999999995,-40.09999999999998
1962-06-03,1962,FIFA World Cup,1.0,Germany,Switzerland,2.0,1.0,1,True,1682.8,1520.1,162.7,1682.8,0.7184,60,16.9,33.64999999999999,13.369999999999994,20.279999999999998
1962-06-03,1962,FIFA World Cup,1.0,Bulgaria,Hungary,1.0,6.0,-1,True,1554.9,1750.6,-195.7,1554.9,0.2448,60,-14.69,-22.22,44.66,-66.88
1962-06-03,1962,FIFA World Cup,1.0,Mexico,Spain,0.0,1.0,-1,True,1617.7,1689.1,-71.4,1617.7,0.3987,60,-23.92,-30.409999999999986,12.189999999999998,-42.59999999999998
1962-06-03,1962,FIFA World Cup,1.0,Colombia,Russia,4.0,4.0,0,True,1377.0,1830.7,-453.7,1377.0,0.0684,60,25.9,12.269999999999994,14.970000000000002,-2.700000000000008
1962-06-06,1962,FIFA World Cup,1.0,Argentina,Hungary,0.0,0.0,0,True,1750.4,1765.3,-14.9,1750.4,0.4786,60,1.29,-20.260000000000012,40.85,-61.110000000000014
1962-06-06,1962,FIFA World Cup,1.0,Brazil,Spain,2.0,1.0,1,True,1879.1,1713.0,166.0,1879.1,0.7223,60,16.66,18.869999999999994,-19.950000000000003,38.81999999999999
1962-06-06,1962,FIFA World Cup,1.0,Chile,Germany,0.0,2.0,-1,False,1594.0,1699.7,-105.7,1694.0,0.4918,60,-29.51,37.16,55.64999999999999,-18.489999999999995
1962-06-06,1962,FIFA World Cup,1.0,Russia,Uruguay,2.0,1.0,1,True,1804.8,1681.1,123.7,1804.8,0.6709,60,19.75,25.42,-33.27999999999999,58.69999999999999
1962-06-07,1962,FIFA World Cup,1.0,Colombia,Yugoslavia,0.0,5.0,-1,True,1402.9,1757.4,-354.5,1402.9,0.115,60,-6.9,11.869999999999996,17.209999999999994,-5.339999999999998
1962-06-07,1962,FIFA World Cup,1.0,Czechoslovakia,Mexico,1.0,3.0,-1,True,1743.8,1593.8,150.0,1743.8,0.7034,60,-42.2,1.8500000000000085,15.620000000000019,-13.77000000000001
1962-06-07,1962,FIFA World Cup,1.0,Bulgaria,England,0.0,0.0,0,True,1540.2,1706.5,-166.4,1540.2,0.2774,60,13.36,-30.28,11.65000000000001,-41.93000000000001
1962-06-07,1962,FIFA World Cup,1.0,Italy,Switzerland,3.0,0.0,1,True,1632.1,1503.2,128.9,1632.1,0.6774,60,19.36,4.859999999999996,-32.800000000000004,37.66
1962-06-10,1962,FIFA World Cup,1.0,Brazil,England,3.0,1.0,1,True,1895.7,1693.2,202.5,1895.7,0.7624,60,14.26,31.209999999999994,-6.69999999999999,37.90999999999998
1962-06-10,1962,FIFA World Cup,1.0,Chile,Russia,2.0,1.0,1,False,1564.5,1824.6,-260.1,1664.5,0.2847,60,42.92,67.05,-22.21,89.25999999999999
1962-06-10,1962,FIFA World Cup,1.0,Czechoslovakia,Hungary,1.0,0.0,1,True,1701.6,1764.0,-62.4,1701.6,0.4111,60,35.33,45.540000000000006,8.96,36.580000000000005
1962-06-10,1962,FIFA World Cup,1.0,Germany,Yugoslavia,0.0,1.0,-1,True,1729.2,1764.3,-35.1,1729.2,0.4497,60,-26.98,25.24999999999999,38.019999999999996,-12.770000000000007
1962-06-13,1962,FIFA World Cup,1.0,Chile,Brazil,2.0,4.0,-1,False,1607.4,1910.0,-302.5,1707.4,0.2376,60,-14.26,50.46,43.58999999999999,6.870000000000012
1962-06-13,1962,FIFA World Cup,1.0,Czechoslovakia,Yugoslavia,3.0,1.0,1,True,1736.9,1791.3,-54.3,1736.9,0.4224,60,34.65,72.7,1.8399999999999963,70.86000000000001
1962-06-16,1962,FIFA World Cup,1.0,Chile,Yugoslavia,1.0,0.0,1,False,1593.2,1756.6,-163.4,1693.2,0.4097,60,35.42,64.37,-7.890000000000004,72.26
1962-06-17,1962,FIFA World Cup,1.0,Brazil,Czechoslovakia,3.0,1.0,1,True,1924.2,1771.6,152.7,1924.2,0.7066,60,17.61,49.77999999999999,23.180000000000007,26.59999999999998
1966-07-11,1966,FIFA World Cup,1.0,England,Uruguay,0.0,0.0,0,False,1762.9,1667.1,95.7,1862.9,0.7552,60,-15.31,3.990000000000009,5.500000000000018,-1.5100000000000087
1966-07-12,1966,FIFA World Cup,1.0,Brazil,Bulgaria,2.0,0.0,1,True,1796.3,1627.3,169.0,1796.3,0.7257,60,16.46,18.16999999999999,13.749999999999993,4.419999999999998
1966-07-12,1966,FIFA World Cup,1.0,Germany,Switzerland,5.0,0.0,1,True,1729.1,1497.0,232.1,1729.1,0.7918,60,12.49,36.11999999999999,9.559999999999999,26.55999999999999
1966-07-12,1966,FIFA World Cup,1.0,North Korea,Russia,0.0,3.0,-1,True,1633.4,1784.0,-150.6,1633.4,0.2959,60,-17.75,19.73,35.099999999999994,-15.369999999999994
1966-07-13,1966,FIFA World Cup,1.0,Argentina,Spain,2.0,1.0,1,True,1757.7,1681.5,76.3,1757.7,0.608,60,23.52,18.599999999999987,-20.259999999999998,38.859999999999985
1966-07-13,1966,FIFA World Cup,1.0,Chile,Italy,0.0,2.0,-1,True,1589.5,1731.7,-142.2,1589.5,0.3061,60,-18.36,-33.92,43.959999999999994,-77.88
1966-07-13,1966,FIFA World Cup,1.0,France,Mexico,1.0,1.0,0,True,1584.9,1719.7,-134.8,1584.9,0.3152,60,11.09,8.280000000000003,-26.739999999999988,35.01999999999999
1966-07-13,1966,FIFA World Cup,1.0,Hungary,Portugal,1.0,3.0,-1,True,1746.7,1617.2,129.5,1746.7,0.6782,60,-40.69,-58.64,78.69,-137.32999999999998
1966-07-15,1966,FIFA World Cup,1.0,Brazil,Hungary,1.0,3.0,-1,True,1812.8,1706.0,106.8,1812.8,0.6491,60,-38.94,-24.880000000000006,-13.230000000000004,-11.650000000000002
1966-07-15,1966,FIFA World Cup,1.0,Chile,North Korea,1.0,1.0,0,True,1571.1,1615.6,-44.5,1571.1,0.4363,60,3.82,-26.740000000000002,10.019999999999998,-36.76
1966-07-15,1966,FIFA World Cup,1.0,France,Uruguay,1.0,2.0,-1,True,1596.0,1682.4,-86.5,1596.0,0.378,60,-22.68,-17.739999999999995,21.170000000000016,-38.91000000000001
1966-07-15,1966,FIFA World Cup,1.0,Spain,Switzerland,2.0,1.0,1,True,1658.0,1484.5,173.4,1658.0,0.7308,60,16.15,-11.77,-22.11,10.34
1966-07-16,1966,FIFA World Cup,1.0,Argentina,Germany,0.0,0.0,0,True,1781.2,1741.5,39.7,1781.2,0.5569,60,-3.41,0.24999999999999112,32.22999999999999,-31.979999999999997
1966-07-16,1966,FIFA World Cup,1.0,Bulgaria,Portugal,0.0,3.0,-1,True,1610.9,1657.9,-47.0,1610.9,0.4328,60,-25.97,-31.370000000000005,91.41,-122.78
1966-07-16,1966,FIFA World Cup,1.0,England,Mexico,2.0,0.0,1,False,1747.5,1708.6,39.0,1847.5,0.69,60,18.6,19.830000000000013,-54.52999999999999,74.36
1966-07-16,1966,FIFA World Cup,1.0,Italy,Russia,0.0,1.0,-1,True,1750.1,1801.7,-51.7,1750.1,0.4262,60,-25.57,12.999999999999996,52.76,-39.760000000000005
1966-07-19,1966,FIFA World Cup,1.0,Argentina,Switzerland,2.0,0.0,1,True,1777.8,1468.3,309.5,1777.8,0.8559,60,8.65,12.589999999999991,-35.54,48.12999999999999
1966-07-19,1966,FIFA World Cup,1.0,Brazil,Portugal,1.0,3.0,-1,True,1773.9,1683.8,90.0,1773.9,0.6267,60,-37.6,-56.44000000000001,119.72999999999999,-176.17000000000002
1966-07-19,1966,FIFA World Cup,1.0,Italy,North Korea,0.0,1.0,-1,True,1724.5,1611.8,112.7,1724.5,0.6567,60,-39.4,-30.770000000000003,46.62,-77.39
1966-07-19,1966,FIFA World Cup,1.0,Mexico,Uruguay,0.0,0.0,0,True,1690.0,1705.1,-15.2,1690.0,0.4782,60,1.31,-49.109999999999985,30.510000000000016,-79.62
1966-07-20,1966,FIFA World Cup,1.0,Bulgaria,Hungary,1.0,3.0,-1,True,1584.9,1744.9,-160.0,1584.9,0.2847,60,-17.08,-51.220000000000006,7.349999999999996,-58.57
1966-07-20,1966,FIFA World Cup,1.0,Chile,Russia,1.0,2.0,-1,True,1575.0,1827.3,-252.3,1575.0,0.1896,60,-11.38,-43.42,54.28,-97.7
1966-07-20,1966,FIFA World Cup,1.0,England,France,2.0,0.0,1,False,1766.1,1573.3,192.9,1866.1,0.8437,60,9.38,23.900000000000013,-27.569999999999993,51.470000000000006
1966-07-20,1966,FIFA World Cup,1.0,Germany,Spain,2.0,1.0,1,True,1745.0,1674.1,70.9,1745.0,0.6006,60,23.97,48.74999999999999,-46.87,95.61999999999999
1966-07-23,1966,FIFA World Cup,1.0,England,Argentina,1.0,0.0,1,False,1775.5,1786.5,-11.0,1875.5,0.6254,60,22.48,41.84000000000002,-2.300000000000008,44.14000000000003
1966-07-23,1966,FIFA World Cup,1.0,Germany,Uruguay,4.0,0.0,1,True,1768.9,1703.8,65.1,1768.9,0.5926,60,24.44,69.44999999999999,2.9700000000000166,66.47999999999998
